 wav[um] flux[uJy] fluxerr[uJy] wave_AA flux_flam fluxerr_flam wave_AA_rest
204 11.001802037959495 -0.20359738171100616 0.8875492215156555 110018.02037959495 -5.046215474097872e-22 2.199814446530137e-21 8247.227914512365
205 11.021981593998731 0.4368595480918884 0.9040550589561462 110219.81593998731 1.0788069210909458e-21 2.232527270856468e-21 8262.355017990054
206 11.042107883327212 0.17030856013298035 0.9088585376739502 110421.07883327211 4.1903833941201875e-22 2.2362150915371202e-21 8277.442191399708
207 11.06218111301079 1.1148124933242796 0.9384886026382446 110621.8111301079 2.7330120883764293e-21 2.300746279013704e-21 8292.489589963112
208 11.082201490115324 -0.42703139781951904 0.9359394311904908 110822.01490115323 -1.0431072857034421e-21 2.2862141862096857e-21 8307.49736890204
209 11.10216922170667 0.28607138991355896 0.9483553171157838 111021.69221706671 6.96273706991886e-22 2.3082170936184742e-21 8322.465683438284
210 11.12208451485068 -0.45021453499794006 0.95925772190094 111220.8451485068 -1.091863592273289e-21 2.32639886261212e-21 8337.394688793614
211 11.141947576613212 0.48195314407348633 0.9732283353805541 111419.47576613212 1.1646725801186872e-21 2.351872521946769e-21 8352.284540189814
212 11.161758614060123 -0.22650715708732605 0.9854149818420409 111617.58614060123 -5.454286311978845e-22 2.3728766526383034e-21 8367.135392848668
213 11.181517834257267 0.2306114286184311 1.0055533647537231 111815.17834257268 5.533508218277878e-22 2.412819625252949e-21 8381.947401991954
214 11.201225444270497 -0.5565066337585449 1.029311180114746 112012.25444270497 -1.3306398447856212e-21 2.461143112874816e-21 8396.720722841452
215 11.220881651165673 1.604171633720398 1.1110973358154297 112208.81651165673 3.822241500848347e-21 2.647398980984591e-21 8411.455510618945
216 11.240486662008644 0.6156580448150635 1.0806849002838135 112404.86662008644 1.4618088413333314e-21 2.565961340446462e-21 8426.15192054621
217 11.26004068386527 0.604503870010376 1.1168001890182495 112600.4068386527 1.4303437443321187e-21 2.642511062838625e-21 8440.81010784503
218 11.279543923801413 -0.03810473531484604 1.1245911121368408 112795.43923801412 -8.984980200536263e-23 2.6517514930255322e-21 8455.43022773719
219 11.298996588882915 0.23947811126708984 1.1408190727233887 112989.96588882915 5.627394009420066e-22 2.6807620879036032e-21 8470.012435444463
220 11.31839888617564 -0.1948138326406479 1.1478351354599 113183.9888617564 -4.562165693483741e-22 2.6880093706845945e-21 8484.556886188635
221 11.337751022745438 -0.045294281095266335 1.1770002841949463 113377.51022745439 -1.057087152099126e-22 2.746907221736492e-21 8499.063735191483
222 11.357053205658172 0.02098317444324493 1.1762175559997559 113570.53205658172 4.8804641292068707e-23 2.7357574544914513e-21 8513.533137674793
223 11.376305641979693 0.8261983990669249 1.207333207130432 113763.05641979692 1.9151513491401874e-21 2.7986326566463094e-21 8527.965248860339
224 11.395508538775855 0.1430341005325317 1.2212642431259155 113955.08538775856 3.3044061533787563e-22 2.8213922867777096e-21 8542.360223969907
225 11.41466210311252 -0.2238679081201553 1.256333589553833 114146.62103112519 -5.154505125165162e-22 2.892678088900831e-21 8556.718218225276
226 11.433766542055531 -1.843568444252014 1.2390797138214111 114337.66542055532 -4.2305991687090976e-21 2.8434255444115125e-21 8571.039386848224
227 11.452822062670759 0.6269370317459105 1.2763962745666504 114528.22062670758 1.4339042482398558e-21 2.9193203589230854e-21 8585.323885060538
228 11.471828872024046 2.381757974624634 1.2598228454589844 114718.28872024047 5.429421556973361e-21 2.871874215590916e-21 8599.571868083993
229 11.490787177181252 2.5344784259796143 1.2820063829421997 114907.87177181253 5.7585122007085875e-21 2.912808143042494e-21 8613.78349114037
230 11.509697185208235 -0.3567313551902771 1.298823595046997 115096.97185208235 -8.078574660874159e-22 2.9413291630323536e-21 8627.95890945145
231 11.528559103170853 -1.300493597984314 1.349345326423645 115285.59103170852 -2.9354819381881486e-21 3.0457503522004866e-21 8642.09827823902
232 11.54737313813495 0.503750205039978 1.3680428266525269 115473.7313813495 1.1333657682810196e-21 3.077900304074974e-21 8656.20175272485
233 11.566139497166393 -1.2217291593551636 1.4060521125793457 115661.39497166393 -2.73980303392468e-21 3.153158631275011e-21 8670.269488130729
234 11.584858387331032 1.2875645160675049 1.4158967733383179 115848.58387331032 2.8781193244391903e-21 3.164983046599008e-21 8684.301639678435
235 11.603530015694721 0.7693236470222473 1.4609103202819824 116035.30015694721 1.714154947152683e-21 3.2551016240702567e-21 8698.298362589747
236 11.62215458932332 0.46459880471229553 1.451977252960205 116221.5458932332 1.031872521009705e-21 3.2248370276987544e-21 8712.259812086446
237 11.64073231528268 -1.591040015220642 1.489551305770874 116407.3231528268 -3.5224249781546594e-21 3.2977377536055222e-21 8726.186143390314
238 11.659263400638656 0.3353863060474396 1.5379129648208618 116592.63400638656 7.401578564772327e-22 3.393991772965666e-21 8740.077511723131
239 11.677748052457112 4.161437511444092 1.5426042079925537 116777.48052457112 9.15474875895356e-21 3.393575878489098e-21 8753.93407230668
240 11.696186477803892 2.026416063308716 1.5885728597640991 116961.86477803891 4.443869598779026e-21 3.483692596388418e-21 8767.755980362737
241 11.714578883744856 -1.6458431482315063 1.6294207572937012 117145.78883744856 -3.597960044567835e-21 3.562059231969753e-21 8781.543391113086
242 11.732925477345859 0.915710210800171 1.6631338596343994 117329.25477345858 1.9955687167765726e-21 3.62439761286286e-21 8795.296459779503
243 11.751226465672756 -0.4798448085784912 1.676363468170166 117512.26465672757 -1.0424510315323831e-21 3.6418583579014355e-21 8809.015341583776
244 11.769482055791403 0.0677172839641571 1.7214040756225584 117694.82055791403 1.4665810984409074e-22 3.728115677857741e-21 8822.70019174768
245 11.787692454767658 1.7918940782546997 1.7828257083892822 117876.92454767658 3.868797478359448e-21 3.849218371037251e-21 8836.351165492997
246 11.80585786966737 -1.1802563667297363 1.7855488061904907 118058.5786966737 -2.540402349063185e-21 3.843243306690823e-21 8849.968418041508
247 11.8239785075564 2.3808765411376958 1.8427100181579588 118239.78507556401 5.108940765409189e-21 3.954130408667265e-21 8863.552104614993
248 11.8420545755006 0.24384938180446625 1.875485181808472 118420.545755006 5.2166151360652e-22 4.012183387339174e-21 8877.102380435232
249 11.86008628056583 0.7350410819053651 1.9351264238357544 118600.8628056583 1.5676791074838555e-21 4.127194165968858e-21 8890.61940072401
250 11.878073829817936 -0.13525618612766263 1.9478996992111208 118780.73829817936 -2.8759832429000283e-22 4.141863713718482e-21 8904.103320703101
251 11.896017430322784 -0.07508120685815811 2.0445976257324214 118960.17430322785 -1.5916563853676135e-22 4.334369415042065e-21 8917.554295594291
252 11.913917289146216 2.25026535987854 2.029649019241333 119139.17289146216 4.756043608429233e-21 4.289760406674188e-21 8930.972480619354
253 11.931773613354103 -1.1963846683502195 2.101410150527954 119317.73613354104 -2.521053628576733e-21 4.428147422201546e-21 8944.358031000078
254 11.949586610012286 -6.177108287811279 2.103092193603516 119495.86610012286 -1.2977788938912358e-20 4.418489256779968e-21 8957.711101958235
255 11.967356486186633 -1.068787693977356 2.1450414657592773 119673.56486186633 -2.238804871604356e-21 4.4932490431883324e-21 8971.031848715616
256 11.98508344894299 -0.7304022312164306 2.1445982456207275 119850.83448942991 -1.5254613950783401e-21 4.4790413991462114e-21 8984.320426493996
257 12.002767705347216 -0.193184107542038 2.243850946426392 120027.67705347216 -4.022813032938746e-22 4.672533857005701e-21 8997.576990515154
258 12.020409462465164 -1.6068103313446045 2.2726523876190186 120204.09462465164 -3.336163655358247e-21 4.718628047713027e-21 9010.801696000872
259 12.038008927362684 0.7759861350059509 2.3460872173309326 120380.08927362684 1.6064451219590045e-21 4.856865601010705e-21 9023.994698172926
260 12.055566307105645 8.964702606201172 2.39629578590393 120555.66307105645 1.8504694070638122e-20 4.946368258801837e-21 9037.156152253106
261 12.073081808759895 -3.389986276626587 2.451775312423706 120730.81808759895 -6.977227885700753e-21 5.0462136667816606e-21 9050.28621346319
262 12.090555639391283 -0.4348963797092438 2.491132974624634 120905.55639391283 -8.925129518956608e-22 5.1124096416560535e-21 9063.38503702495
263 12.107988006065678 2.972966194152832 2.5444021224975586 121079.88006065678 6.083692596003338e-21 5.2067058092816725e-21 9076.45277816018
264 12.12537911584892 1.9653791189193723 2.592737436294556 121253.7911584892 4.010300715735686e-21 5.2904076859246e-21 9089.489592090646
265 12.142729175806874 -0.3052140474319458 2.5963759422302246 121427.29175806874 -6.210022233163123e-22 5.282703225019368e-21 9102.495634038136
266 12.160038393005392 3.118479967117309 2.6661405563354488 121600.38393005393 6.3269488139267195e-21 5.409216993066527e-21 9115.471059224432
267 12.177306974510328 -0.654249370098114 2.7386887073516846 121773.06974510328 -1.3236161560629897e-21 5.540658937026319e-21 9128.41602287131
268 12.194535127387535 -0.530903697013855 2.763676404953003 121945.35127387535 -1.07104201126463e-21 5.575424605054538e-21 9141.330680200552
269 12.211723058702878 -2.4617195129394527 2.852535486221313 122117.23058702878 -4.952288414901647e-21 5.7385004129254334e-21 9154.215186433941
270 12.228870975522204 -4.4080729484558105 2.907581090927124 122288.70975522204 -8.842952698681084e-21 5.832844046661051e-21 9167.069696793256
271 12.245979084911369 1.4531068801879883 2.992034912109375 122459.79084911369 2.9069113464634227e-21 5.985506196144516e-21 9179.894366500277
272 12.263047593936227 -1.8671914339065552 3.0044503211975098 122630.47593936227 -3.724888467535732e-21 5.993623444007672e-21 9192.689350776782
273 12.280076709662636 2.2356317043304443 3.1755206584930415 122800.76709662635 4.4475348025238946e-21 6.31733689293479e-21 9205.454804844554
274 12.297066639156451 3.332064390182495 3.1641318798065186 122970.66639156452 6.610458558646219e-21 6.27729846013173e-21 9218.190883925376
275 12.314017589483527 -4.84281063079834 3.287829875946045 123140.17589483527 -9.581184485938938e-21 6.504756638528272e-21 9230.897743241025
276 12.330929767709716 -4.382769107818604 3.3092191219329834 123309.29767709716 -8.647253647290004e-21 6.529127229350995e-21 9243.57553801328
277 12.347803380900872 -3.5871224403381348 3.468055725097656 123478.03380900873 -7.058103860079509e-21 6.823825477776341e-21 9256.224423463924
278 12.364638636122859 0.2275083363056183 3.5173470973968506 123646.3863612286 4.46432406598753e-22 6.901978868258452e-21 9268.844554814737
279 12.38143574044152 10.058326721191406 3.6475791931152335 123814.35740441519 1.968362022804617e-20 7.138122033532326e-21 9281.436087287495
280 12.398194900922716 -0.04932152479887009 3.6596705913543697 123981.94900922716 -9.625888589555331e-23 7.142435585782268e-21 9293.999176103986
281 12.414916324632305 0.26375722885131836 3.7170464992523193 124149.16324632305 5.133789204582661e-22 7.234885380734067e-21 9306.533976485985
282 12.431600218636138 -4.701286792755127 3.7443790435791016 124316.00218636138 -9.126072805345387e-21 7.268536736616886e-21 9319.040643655277
283 12.448246790000068 -13.1871280670166 4.128006458282472 124482.46790000069 -2.55302518537667e-20 7.991811712022734e-21 9331.519332833635
284 12.464856245789958 -1.7422801256179807 3.9398710727691646 124648.56245789958 -3.3640674030744192e-21 7.607268000900513e-21 9343.970199242847
285 12.481428793071652 10.121606826782227 4.022826194763184 124814.28793071653 1.949135857279735e-20 7.746828065944413e-21 9356.393398104687
286 12.497964638911014 -0.9621652364730835 3.974197626113892 124979.64638911014 -1.847959007250111e-21 7.63294496763356e-21 9368.789084640941
287 12.514463990373894 3.68186354637146 4.112090587615967 125144.63990373893 7.052846596955287e-21 7.876974184939866e-21 9381.157414073383
288 12.530927054526147 -2.467599391937256 4.462461471557617 125309.27054526148 -4.714433406920205e-21 8.525685938870771e-21 9393.4985416238
289 12.547354038433635 -1.6060047149658203 4.548865795135497 125473.54038433635 -3.0602983355938503e-21 8.668023382477572e-21 9405.81262251397
290 12.563745149162203 -1.960755467414856 4.602236747741699 125637.45149162204 -3.7265457107817806e-21 8.746855942679585e-21 9418.09981196567
291 12.580100593777708 -0.0031808330677449703 4.672497749328612 125801.00593777708 -6.029675005371988e-24 8.857315769719758e-21 9430.360265200681
292 12.596420579346008 3.570995092391968 4.702946186065674 125964.20579346007 6.751747658774311e-21 8.891948904875483e-21 9442.594137440785
293 12.61270531293296 -0.5106717348098755 4.9516448974609375 126127.0531293296 -9.630449932329109e-22 9.338008160060846e-21 9454.801583907765
294 12.628955001604412 -4.325336456298828 4.938714027404785 126289.55001604412 -8.135913429494627e-21 9.289670338010826e-21 9466.982759823397
295 12.645169852426227 4.054933071136475 5.038665294647217 126451.69852426226 7.60773910146856e-21 9.4533868522167e-21 9479.137820409465
296 12.661350072464252 -6.695139408111572 5.063033103942871 126613.50072464252 -1.25291279892596e-20 9.474842255906228e-21 9491.266920887745
297 12.677495868784344 -3.0181529521942134 5.248993873596192 126774.95868784345 -5.633723707607062e-21 9.797840498860251e-21 9503.370216480018
298 12.69360744845236 4.84156322479248 5.280571460723877 126936.0744845236 9.014398128752803e-21 9.831777730494278e-21 9515.447862408066
299 12.709685018534156 3.7404282093048096 5.401212692260742 127096.85018534157 6.946611373802482e-21 1.0030970632466231e-20 9527.50001389367
300 12.725728786095589 1.2820667028427124 5.403974056243896 127257.28786095588 2.3750160527653845e-21 1.0010809191010941e-20 9539.526826158612
301 12.741738958202504 -1.0913591384887695 5.5651655197143555 127417.38958202503 -2.0166546741625474e-21 1.0283523234488118e-20 9551.528454424666
302 12.757715741920759 -15.815204620361328 5.6135544776916495 127577.1574192076 -2.91507831924759e-20 1.0346973905583456e-20 9563.505053913614
303 12.773659344316211 5.856690406799316 5.787571430206299 127736.59344316211 1.0768193772126909e-20 1.0641110644697016e-20 9575.456779847234
304 12.789569972454714 -1.9786726236343384 5.707319736480713 127895.69972454714 -3.62896947480264e-21 1.0467466350540009e-20 9587.383787447312
305 12.805447833402129 24.884666442871094 6.487657070159912 128054.47833402129 4.552642370709739e-20 1.1869149434673667e-20 9599.286231935628
306 12.821293134224304 3.333904504776001 6.04810094833374 128212.93134224303 6.084301843969991e-21 1.1037650208561102e-20 9611.16426853396
307 12.837106081987088 2.4304597377777095 5.982295036315918 128371.06081987088 4.4246143713387995e-21 1.0890675611633222e-20 9623.018052464084
308 12.852886883756348 0.7022196650505066 5.843441963195801 128528.86883756348 1.2752427737684134e-21 1.061178931376778e-20 9634.847738947787
309 12.868635746597935 -5.497925758361816 5.962545394897461 128686.35746597935 -9.959903015306281e-21 1.0801596177834674e-20 9646.653483206848
310 12.8843528775777 5.775161743164063 6.101518630981444 128843.528775777 1.0436627546407732e-20 1.1026405882813021e-20 9658.435440463043
311 12.900038483761499 7.2890625 6.09799861907959 129000.38483761498 1.3140470542974536e-20 1.0993261647175444e-20 9670.193765938155
312 12.915692772215188 2.675677299499512 6.032690525054932 129156.92772215187 4.8119330602549485e-21 1.084917937795731e-20 9681.928614853963
313 12.93131595000462 -6.913355350494385 6.244014263153076 129313.15950004621 -1.2402941328928388e-20 1.1202106449994861e-20 9693.64014243225
314 12.946908224195656 -1.741406202316284 6.128175258636475 129469.08224195657 -3.1166583893237562e-21 1.0967819458591033e-20 9705.328503894796
315 12.962469801854143 -8.911914825439453 6.367069721221924 129624.69801854143 -1.5911706762963668e-20 1.1368033506585087e-20 9716.993854463375
316 12.978000890045932 -7.637708663940429 6.29562520980835 129780.00890045932 -1.3604066429170833e-20 1.121358608135349e-20 9728.63634935977
317 12.993501695836885 11.44123649597168 6.496055603027344 129935.01695836885 2.0330207094039606e-20 1.1542996751307529e-20 9740.256143805762
318 13.008972426292862 28.48848533630371 6.52999210357666 130089.72426292862 5.050154071093997e-20 1.1575717633560943e-20 9751.853393023135
319 13.024413288479709 -6.153020381927489 6.646581172943115 130244.13288479709 -1.0881612865317525e-20 1.1754474829029972e-20 9763.428252233665
320 13.03982448946328 -17.640893936157227 6.66510009765625 130398.2448946328 -3.112421104718029e-20 1.1759380382920873e-20 9774.98087665913
321 13.055206236309434 -0.27735674381256104 6.692728042602539 130552.06236309434 -4.8819408257785055e-22 1.1780316504254499e-20 9786.511421521316
322 13.07055873608402 27.33066177368164 7.06175661087036 130705.5873608402 4.7993574435752134e-20 1.240068551422114e-20 9798.020042041995
323 13.0858821958529 10.810257911682127 7.006071090698241 130858.821958529 1.8938749408055613e-20 1.2274103523318276e-20 9809.506893442955
324 13.10117682268192 -3.7226185798645015 6.812472343444824 131011.7682268192 -6.5065261396585e-21 1.1907083260713146e-20 9820.972130945967
325 13.11644282363694 -7.368636131286621 7.143373012542725 131164.4282363694 -1.2849204025789502e-20 1.2456397036727256e-20 9832.415909772819
326 13.131680405783817 2.620314359664917 6.900072574615479 131316.80405783816 4.5586268339076295e-21 1.200422990414579e-20 9843.838385145289
327 13.146889776188402 0.9844653010368348 7.084667205810546 131468.89776188403 1.708738577652515e-21 1.2296872374931149e-20 9855.23971228516
328 13.16207114191655 8.032360076904297 7.029662132263184 131620.7114191655 1.3909642110320333e-20 1.2173269559640687e-20 9866.620046414206
329 13.177224710034116 3.651766061782837 7.069046497344971 131772.24710034116 6.30922911642994e-21 1.2213332735961622e-20 9877.97954275421
330 13.192350687606956 8.752329826354979 7.081456184387207 131923.50687606956 1.5086918878601592e-20 1.2206733191716924e-20 9889.318356526954
331 13.20744928170092 -10.337472915649414 7.34579849243164 132074.49281700922 -1.777860725889402e-20 1.263346153025578e-20 9900.636642954214
332 13.222520699381864 -14.142831802368164 7.291174888610838 132225.20699381863 -2.4267728079927103e-20 1.2510949154494834e-20 9911.93455725777
333 13.237565147715642 3.5276870727539062 7.3953819274902335 132375.6514771564 6.039417977325872e-21 1.2660930984223708e-20 9923.212254659402
334 13.252582833768113 5.411951541900635 7.266932010650634 132525.82833768113 9.244301452823745e-21 1.2412843984932791e-20 9934.469890380895
335 13.267573964605125 7.916218757629394 7.5531344413757315 132675.73964605125 1.3491368569392975e-20 1.2872575117326839e-20 9945.707619644023
336 13.282538747292534 -3.001986503601074 7.549295425415038 132825.38747292533 -5.1046715927611946e-21 1.2837057680722743e-20 9956.925597670564
337 13.297477388896194 8.433567047119139 7.629338264465331 132974.77388896194 1.430849762053837e-20 1.2944032791044744e-20 9968.123979682305
338 13.312390096481966 -1.4802769422531128 7.634360790252685 133123.90096481965 -2.505833196299216e-21 1.292355109687926e-20 9979.302920901024
339 13.3272770771157 -7.066986083984375 7.892530441284179 133272.770771157 -1.1936380020425448e-20 1.3330752537272495e-20 9990.4625765485
340 13.342138537863248 1.0966743230819702 7.840380668640136 133421.38537863246 1.848196052535969e-21 1.3213184896530974e-20 10001.603101846511
341 13.356974685790467 -6.8458237648010245 8.075523376464844 133569.74685790468 -1.1511469406492423e-20 1.3579248237087998e-20 10012.724652016843
342 13.371785727963214 2.8152663707733154 7.9836883544921875 133717.85727963215 4.723478357202141e-21 1.3395101630376804e-20 10023.827382281272
343 13.386571871447336 30.702295303344727 8.166242599487305 133865.71871447336 5.139884396668114e-20 1.3671141685598543e-20 10034.911447861572
344 13.401333323308695 -7.134791851043701 8.016755104064941 134013.33323308695 -1.191808679193364e-20 1.3391334339479914e-20 10045.977003979531
345 13.416070290613138 -0.2293458729982376 8.131996154785154 134160.7029061314 -3.822623578644261e-22 1.3554008989281038e-20 10057.024205856926
346 13.430782980426525 -6.584997177124024 7.992968082427978 134307.82980426526 -1.0951514550319347e-20 1.3293112191306784e-20 10068.053208715537
347 13.445471599814708 -5.071406841278076 8.40500259399414 134454.7159981471 -8.415843048134153e-21 1.3947842258379866e-20 10079.064167777144
348 13.460136355843536 10.817574501037596 8.403575897216797 134601.36355843538 1.7912336145280728e-20 1.3915104192616203e-20 10090.057238263522
349 13.474777455578872 3.774535179138184 8.595810890197756 134747.77455578872 6.236508657718901e-21 1.4202503485229847e-20 10101.032575396457
350 13.489395106086574 11.06251049041748 8.71550178527832 134893.95106086574 1.8238537038200423e-20 1.436907131116327e-20 10111.990334397731
351 13.503989514432485 0.8214082121849059 9.047874450683592 135039.89514432484 1.3513134862109651e-21 1.4884821682303896e-20 10122.930670489119
352 13.518560887682463 -2.9010324478149414 9.140176773071287 135185.60887682464 -4.7622579800131445e-21 1.5004271947759407e-20 10133.853738892401
353 13.533109432902364 6.8726677894592285 9.63565731048584 135331.09432902365 1.1257745303232994e-20 1.5783648963370013e-20 10144.75969482936
354 13.54763535715804 -8.383429527282713 9.596990585327148 135476.3535715804 -1.3703010010205816e-20 1.5686618183002004e-20 10155.648693521769
355 13.562138867515348 -2.1831414699554443 10.038838386535645 135621.3886751535 -3.560793267835829e-21 1.6373757099853707e-20 10166.520890191416
356 13.576620171040137 1.8533931970596316 10.226772308349608 135766.20171040136 3.0165149581751214e-21 1.6644720446222268e-20 10177.376440060072
357 13.591079474798269 6.8947434425354 10.724129676818848 135910.7947479827 1.1197767889769003e-20 1.7417082439929285e-20 10188.215498349527
358 13.605516985855589 -2.314608335494995 10.668474197387695 136055.1698585559 -3.751186612512964e-21 1.7289939283236135e-20 10199.03822028155
359 13.619932911277958 -2.416104793548584 11.224939346313477 136199.32911277958 -3.907392917876864e-21 1.8153288972604604e-20 10209.84476107793
360 13.634327458131228 -31.087158203125 11.042398452758787 136343.2745813123 -5.016892987195505e-20 1.7820390978643775e-20 10220.635275960442
361 13.648700833481252 0.3870095312595368 11.075387001037596 136487.0083348125 6.232471289572719e-22 1.78360029739378e-20 10231.409920150863
362 13.663053244393888 24.572769165039062 11.178439140319824 136630.5324439389 3.94893362583959e-20 1.7964159394951195e-20 10242.168848870982
363 13.677384897934989 16.91124725341797 11.603513717651367 136773.8489793499 2.712006690865148e-20 1.860821166425546e-20 10252.912217342571
364 13.691696001170403 -23.774396896362305 12.590934753417969 136916.96001170404 -3.8046636368927453e-20 2.0149521276877586e-20 10263.64018078741
365 13.705986761165992 -23.461505889892575 12.281046867370604 137059.86761165992 -3.746765588267954e-20 1.9612638679938047e-20 10274.35289442728
366 13.720257384987605 1.6721947193145752 11.576748847961424 137202.57384987603 2.6649163733969012e-21 1.8449446825356452e-20 10285.05051348396
367 13.734508079701095 32.26727294921875 11.905235290527344 137345.08079701095 5.131653203828606e-20 1.8933592224268586e-20 10295.73319317923
368 13.748739052372322 -21.738195419311523 12.015676498413084 137487.3905237232 -3.4499992831746346e-20 1.9069694842082872e-20 10306.401088734874
369 13.762950510067132 -17.494977951049805 12.284008026123047 137629.50510067132 -2.770840697169143e-20 1.945531423838788e-20 10317.054355372662
370 13.777142659851387 -23.359838485717773 12.350029945373535 137771.42659851388 -3.692094254064234e-20 1.9519601827175813e-20 10327.693148314384
371 13.79131570879094 -9.646824836730957 12.709677696228027 137913.1570879094 -1.5215780927401494e-20 2.0046769248608054e-20 10338.317622781815
372 13.805469863951645 -6.700859546661377 12.762167930603027 138054.69863951646 -1.0547496384186998e-20 2.0088306457563342e-20 10348.927933996736
373 13.819605332399345 4.622320652008057 13.06962203979492 138196.05332399346 7.260893107477705e-21 2.0530191592151848e-20 10359.52423718092
374 13.833722321199907 -5.08570671081543 12.949071884155272 138337.22321199908 -7.972498712866045e-21 2.0299333956811112e-20 10370.106687556154
375 13.847821037419182 8.147433280944824 13.21192455291748 138478.2103741918 1.2746154631390037e-20 2.0669237479194933e-20 10380.675440344214
376 13.86190168812302 -14.533676147460936 13.213699340820312 138619.0168812302 -2.269086774643058e-20 2.0630038893224664e-20 10391.230650766882
377 13.87596448037728 15.454641342163084 13.35066795349121 138759.6448037728 2.4079852734618606e-20 2.0801655056969737e-20 10401.772474045936
378 13.890009621247811 3.266561269760132 12.220243453979492 138900.09621247812 5.079336322630468e-21 1.900185587265693e-20 10412.301065403157
379 13.904037317800473 -10.43700122833252 12.79317569732666 139040.37317800472 -1.6196274914088263e-20 1.9852617249450996e-20 10422.816580060324
380 13.918047777101116 -7.00182580947876 12.391414642333984 139180.47777101115 -1.0843660475819665e-20 1.9190465009093528e-20 10433.319173239217
381 13.93204120621559 4.214871406555176 14.06901741027832 139320.4120621559 6.5144249216235725e-21 2.1744805190908554e-20 10443.809000161611
382 13.946017812209751 -15.327685356140137 15.820158004760742 139460.1781220975 -2.3642717897956062e-20 2.4402349351320414e-20 10454.28621604929
383 13.95997780214946 -4.621165752410889 19.41289710998535 139599.7780214946 -7.113827752922867e-21 2.9884235628986545e-20 10464.750976124033
384 13.973921383100569 -39.63020324707031 26.21782112121582 139739.21383100568 -6.088509151972194e-20 4.027923925752083e-20 10475.203435607622
385 13.987848762128923 -22.723358154296875 36.8123893737793 139878.48762128924 -3.48411043531493e-20 5.644343106998375e-20 10485.643749721832
386 14.001760146300377 -33.345561981201165 65.75013732910156 140017.60146300378 -5.1026294140179294e-20 1.0061266470792484e-19 10496.07207368844
387 14.015655742680796 144.40567016601562 66.69812774658203 140156.55742680797 2.205355757434188e-19 1.0186102794086992e-19 10506.488562729233
